column_num,sentence,index,overall
12702,The two halves of the necklace I received were completely different!,12702,1
12702,Very disappointed.,12702,1
12703,Very large shirt in my closet can't wear it,12703,1
12704,you get what you pay for.,12704,1
12704,product only fits if your already flat chested.,12704,1
12705,Fabric is sheer requiring me to wear another shirt under to hide my undergarments.,12705,1
12706,Just got the dress and its huge.,12706,1
12706,I'm not a tiny person but you could probably fit 2 of me in the dress.,12706,1
12706,I got a medium according to the size chart.,12706,1
12706,And too much material.,12706,1
12706,Not the simple black summer dress I was hoping for,12706,1
12707,Too big and you would have to wear a slip to wear it because it is through.,12707,1
12707,I returned it..,12707,1
12708,Bad bracelet didn't last a week,12708,1
12709,The material is scratchy and cheap.,12709,1
12709,Very uncomfortable and tacky looking.. don't waste your money,12709,1
12710,"When I got it, it was peeling off.",12710,1
12710,"Very poor quality, super over prize, I would give it zero stars.",12710,1
12710,Do not purchase,12710,1
12711,Awful !,12711,1
12712,Dissapointed with the fabric.,12712,1
12712,Does not feel like swim wear fabric and has no lining or bust support.,12712,1
12713,The top is cute but it is about 2 sizes smaller than it says.,12713,1
12714,This bra ran extremely small.,12714,1
12714,Definitely not a C cup and definitely not a 38 band.,12714,1
12714,Very disappointed.,12714,1
12715,Returned,12715,1
12716,This shirt is TERRIBLE.,12716,1
12716,It manages to be too small (too short) and too large (very tent like) at the same time!,12716,1
12716,"Plus, it arrived with a pink marker stain right on the front, so even if it fit I wouldn't be able to wear it.",12716,1
12716,Very disappointed!,12716,1
12717,"Falls advertising, the belt was 2.5 inches shorter than what was discribe.",12717,1
12718,Rips and tears in seams was able to fix it,12718,1
12719,"Very small, item was returned.",12719,1
12719,I normally use a medium.,12719,1
12719,"Item description mentioned it runs small, so I ordered a large.",12719,1
12719,It was very tight and had to be returned.,12719,1
12720,The size was no where near what it was supposed to be.,12720,1
12720,Material was disappointing.,12720,1
12721,"I did not get this item, I got a black and white thin type jacket.",12721,1
12721,it took forever to get it.,12721,1
12721,By the time I got it and it was so small.,12721,1
12721,could not give it as a gift as planned.,12721,1
12722,"Super thin and does keep the clothes nice, I had to get a different one.",12722,1
12723,"Don't like it very much, cheaply made and I would not order again from this company.",12723,1
12724,I ordered an xxl n got XL but didn't make a difference still was way to small.,12724,1
12724,No flare at the bottom.,12724,1
12724,I would use it as a maxi skirt but it's still  to tight for that.,12724,1
12724,Super sad!,12724,1
12725,It's too small,12725,1
12726,Too small,12726,1
12727,Never buy again...you have to buy two packs to get matching pairs...,12727,1
12727,They brake really easy.,12727,1
12727,I tried putting one in my ear and then it just shaddered and brake immediately...I've had them for 4 days now and 5 of them have broken already,12727,1
12728,Fit too small and I used guide.,12728,1
12728,Also it rolled down so I returned it.,12728,1
12729,"Not good, style was completely different, the cloth it's self was thin, the color was faded, it was wayyyy too small and it was see-through.",12729,1
12729,Awful.,12729,1
12730,The item was fake!!,12730,1
12730,It was not what I thought it was going to be.,12730,1
12730,"I thought I was ordering wool like fabric, but it came in chiffon CHEAP SEE THROUGH.",12730,1
12730,It's a fake website.,12730,1
12730,I told everyone I low about this fake merchandise,12730,1
12731,Product is NOTHING like Advertised.,12731,1
12731,Horrible and Took WAY TOO Long to arrive.,12731,1
12731,"Not gonna bother returning, would cost too much.",12731,1
12731,Don't buy this product.,12731,1
12731,I only gave a star because review wouldn't go through without It.,12731,1
12731,:(,12731,1
12732,One star because it is a cute suit.,12732,1
12732,And the packaging was good and the material is nice.,12732,1
12732,But the fit was awful!,12732,1
12732,"I ordered a 4x, going up 2-3 sizes as the other reviews had suggested.",12732,1
12732,"It only fit about half of my chest in the cups: the cups on the 4x may be a size C cup, small D cup at best.",12732,1
12732,A DDD cup isn't going to fit in there at all.,12732,1
12732,"I had my sister who is a B cup, 5 foot 8, and an athletic 140 lbs try it on to see how small it really was- and it honestly was only a little big on her!",12732,1
12732,Definitely returning!,12732,1
12733,Ran very small,12733,1
12734,The 38 C bra does not cover the breast.,12734,1
12734,"It is cut poorly & the material sags in the breast
area.",12734,1
12734,"The bathing suit hugs the hip area nicely, but does not give you the tummy support
as described.",12734,1
12734,"The material used is medium weight, but has an attractive design.",12734,1
12735,Lovely hat ZERO slouch,12735,1
12736,Thought that by spending at least $9.99 on this would mean a quality septum jewelry.,12736,1
12736,"However, I was wrong.",12736,1
12736,"Seems to be made out of plastic, looks like it, super loose clasp, and is also a little warped too.",12736,1
12736,Very disappointed in this product.,12736,1
12737,The shirt was too small in the arms,12737,1
12738,Awful quality.,12738,1
12738,Item was not as pictured.,12738,1
12738,Don't waste your money.,12738,1
12739,There was teeth missing in the zipper so couldn't zip up and my son couldn't wear it.,12739,1
12740,It was way to small,12740,1
12741,"I ordered size US16 , but received manufacturer's size XL that corresponds to the size US 8.",12741,1
12741,The material is very see- through.,12741,1
12742,Ordered it for a 4-year-old.,12742,1
12742,"Box says, ""This is not a toy"".",12742,1
12743,Within a day of wearing the stone had fallen out of 2 earrings.... very poor quality.,12743,1
12743,Disappointing.,12743,1
12744,The back center seam in the pants did not hold up and the pants began to fall apart.,12744,1
12745,Just didn't work for me.,12745,1
12745,Too short for my long lost earrings.,12745,1
12745,I can't recommend.,12745,1
12745,I returned them right away.,12745,1
12746,this is a poor excuse for a wallet.,12746,1
12746,if you are going to keep it on your dresser and never use it it might be fine.,12746,1
12746,I used it for one day and by the end of the day I had opened it 4 times.,12746,1
12746,the clasp would not stay shut(it just barely worked from the beginning).,12746,1
12746,and the quality of the sheet metal is poor at best.,12746,1
12747,Terrible costume.,12747,1
12747,Much too small which is silly for someone who is a size 2.,12747,1
12747,I don't recommend this to anyone,12747,1
12748,Too large!!,12748,1
12748,I can't even wear it... And the fabric is cheap,12748,1
12749,Men's hooded vest - not!,12749,1
12749,Should be Child's hood vest - I am think it was 3 sizes too small.,12749,1
12750,Just got this tiny dress!,12750,1
12750,"I'm 5.7,5 tall ,165 lb and without trying I see the
dress small and don't look like any cotton!",12750,1
12750,"I love color, desainer, may be keep or return?",12750,1
12750,Now I know that I have to order A.Prime only!!,12750,1
12750,!,12750,1
12751,The top is wayyy to big and dress is wayyyy to long!!,12751,1
12751,I tried returning it but have to ship to China and they make u pay for the return label!!,12751,1
12751,Shipping to China is a lot of money!,12751,1
12751,Wasted my money for nothing!!,12751,1
12751,!,12751,1
12752,"the real product doesn't show like in the picture, don't buy",12752,1
12753,The listing claimed that this bathrobe is 100% cotton.,12753,1
12753,"IT IS NOT COTTON,  IT IS POLYESTER.",12753,1
12754,This item fit is for little teenage girls material is small bought the largest size and now way it fit.,12754,1
12754,I handed it to my daughter who had to give it to her friend who weighs 100lbs and it was a large,12754,1
12755,I am so disappointed.,12755,1
12755,"I was really looking forward to this dress and eveb paid extra,  for 1 day shipping.",12755,1
12755,Maybe that was my undoing because it looks like the dress was sown in a rush because some of the stiches are coming off and the zipper is very bad.,12755,1
12755,Keeps sticking right out of the bag the first time i tried it on.,12755,1
12756,I ordered a medium and it fit like an extra small/petite.,12756,1
12756,I also discovered that the little belt holders on both sides were not lined up with each other with one sewn on higher than the other.,12756,1
12756,It was very obvious that left side holds the belt higher that the right.,12756,1
12756,This coat is poorly made and it's as if quality control forgot to come to work the day these were being made.,12756,1
12756,I wanted to returned this product but the small insert inside was in Chinese....typical.,12756,1
12757,great shirt for winter,12757,1
12758,bad materials,12758,1
12759,Dress is not true to size.,12759,1
12760,Really tiny item.,12760,1
12761,The hair tie will not stay on AT ALL.,12761,1
12761,A total waste of $.,12761,1
12762,Disappointed.,12762,1
12762,The fabric and color doesn't look like the picture.,12762,1
12763,"The color of this is not pink, it's more of a peach.",12763,1
12763,It fits smaller than expected and shrinks in wash.,12763,1
12764,I bought it for my Louis Vuitton Neverful MM.,12764,1
12764,It's ugly.,12764,1
12764,But does it's job of organizing the bag.,12764,1
12764,It not pretty to look at.,12764,1
12764,I tried to exchange it for a pink one but seller tells me I have to pay for shipping.,12764,1
12764,"But it says in the website, free returns!",12764,1
12764,I just bought the samorga organizer instead (a pink one!),12764,1
12764,which costs more but worth it.,12764,1
12765,"Although these cufflinks look amazing sitting in my jewelry box or laying on my nightstand, I hate wearing them because they twist and the letter ends up twisting 90 degrees every time causing letter to not appear straight (see attached pictures).",12765,1
12765,The letter should show in the correct position with your arms straight down.,12765,1
12765,Very simple solution for a product that would otherwise receive a 5 star rating.,12765,1
12765,Pros - Size is great and makes them really stand out.,12765,1
12765,Chrome is really shiny and makes them pop.,12765,1
12765,MAJOR Con - Cufflink post is welded incorrectly and causes the letter to twist.,12765,1
12765,"It also shifts because the toggle pushes up against inside of the sleeve causing it to twist, as well.",12765,1
12766,The sizing is so wrong..,12766,1
12766,I got a large and it fits my 4 year old not me,12766,1
12767,This dress does not look at all like the picture.,12767,1
12767,"Is absolutely bad quality, see through.",12767,1
12767,It feels like wearing lingerie.,12767,1
12767,I am sending it back!,12767,1
12768,Was not as long as it looks in picture,12768,1
12769,Quality was terrible.,12769,1
12769,!,12769,1
12769,I should knew with the price!!,12769,1
12769,!,12769,1
12770,"It's pretty, but that's the only thing it has going for it.",12770,1
12770,"The top has no support, there is NO bottoms.",12770,1
12770,I am so upset.,12770,1
12770,"Don't waste your time or money, because I'm not the only who didn't get the bottoms",12770,1
12771,I ordered these for my sister to wear to prom.,12771,1
12771,She went to put them in and one of the blue stones instantly fell out.,12771,1
12771,It is too late to return them now so I am very disappointed.,12771,1
12771,"We wanted to order them early to insure we had them in time for her prom, but now we are stuck with a product we can not use.",12771,1
12772,"Potential for cute, I will redesign it to fit.",12772,1
12773,I bought this thinking that it would be a high quality belt but I was so disappointed.,12773,1
12773,It felt like plastic and when compared to another leather belt that I had it just seemed fake.,12773,1
12773,I have so much regret for buying this belt and just think that it was a rip off regardless of the sale price that it was bought under.,12773,1
12773,I would have preferred to  pay the full price for a high quality 100% leather belt.,12773,1
12774,My husband ordered this for himself.,12774,1
12774,It was too small.,12774,1
12775,When I got this product I didn't even wear it because it runs big and I'm usually a size 3 and I have a 24 inch waist and I ordered a small and it was so big in the hips area and waist.,12775,1
12776,"I gave this as a gift to my friend and after a few days in her possession, it broke.",12776,1
12776,"She went on a walk with her boyfriend and when she looked, it was gone.",12776,1
12776,They retraced their steps to try to find it but was unable to.,12776,1
12777,"this shirt is sized for a child, not an adult, there are 2 snag holes in this cheap top",12777,1
12778,They work well for holding cards as long as you don't mind carrying around a cheap piece of felt in your bag.,12778,1
12778,They collect lint very quickly and are definitely a cheap product - buy something that costs even $5 more and you won't regret it.,12778,1
12779,Item was entirely too small and had a bad odor.,12779,1
12780,way way too small,12780,1
12781,Very very small  I will send it back.,12781,1
12782,I didn't like this case at all literally I trashed it after a few months of use terrible product.,12782,1
12782,Not worth the money,12782,1
12783,I gave it to my daughter for her bday and she wore it one time and it broke.,12783,1
12783,Now that I know its too late to send it back.,12783,1
12783,very disappointed in the product and service.......,12783,1
12784,Chain broke immediately,12784,1
12785,"Bracelet came with a chain on each side, but no clasp.",12785,1
12785,Not good for much.,12785,1
12785,Was going to be a present.,12785,1
12786,This shirt was such a disappointment It was child sized.,12786,1
12786,I gave it away to a child.,12786,1
12787,To small.was disappointedwaste of money!,12787,1
12788,I don't like,12788,1
12789,The lenses are huge and they goofy when wearing them.,12789,1
12789,"Only wasted 2.95 on this product, and even THAT was over priced.",12789,1
12790,Not at all like it was supposed to be.,12790,1
12790,Sent i back and got a refund.,12790,1
12791,This is one ugly top.,12791,1
12791,If you like Mumus then this is for you!,12791,1
12791,The rounded neck with the string tie gives it a cheap look and looks more like a top some grannys would wear as a house top.,12791,1
12792,Really lacked in quality and looks nothing like in the picture,12792,1
12793,The bar is to thin & mu hole started to get smaller I just put my org ones back in would be great if the bar could get made thicker,12793,1
12794,Not even close to size ordered but love the shirt,12794,1
12795,"i have roughly a dozen or more VB handbgs/purses, & this is the FIRST time I am disappointed with my purchase.",12795,1
12795,The color of the Crossbody I received is NOTHING like the pic.,12795,1
12795,it was much more HOT pink than blush pink!,12795,1
12795,It's downright gawdy!,12795,1
12796,Didn't look ANYTHING  like the picture.,12796,1
12796,Extremely disappointed.,12796,1
12797,This fits nothing like the picture.,12797,1
12797,Is extremely small and tight even when buying correct size,12797,1
12798,They fit like they should have been in the little girls section!,12798,1
12798,The picture looks way better then the actual item.,12798,1
12798,Would never recommend to anyone.,12798,1
12798,I gave the product a one star just because I couldn't submit without a star.,12798,1
12799,Started glitching after the first few days.,12799,1
12800,Way to small.,12800,1
12800,Smh.,12800,1
12801,I am very upset because I ordered the purple and instead I received a red skirt!,12801,1
12801,It also fits smaller than expected so order a size up.,12801,1
12801,This skirt is relatively cheap and it is not worth returning.,12801,1
12801,It is truly a disappointment...,12801,1
12802,Would like to exchange for a larger size.,12802,1
12802,It was a  gift and the gift was just presented and now we are a day past exchange day.,12802,1
12802,Any help will be greatly appreciated.,12802,1
12802,.,12802,1
12803,Not even close to size,12803,1
12804,I ordered a size up from what my son usually wears and they wouldn't even go on.,12804,1
12804,I was going to return them but ended up giving them to his younger cousin.,12804,1
12804,And they are very stiff.,12804,1
12805,I ordered a large and it fit like a small!,12805,1
12805,It's definitely not for a medium girl with curves.,12805,1
12806,Not a real Calvin Klein t shirt.,12806,1
12806,"I bought Calvin Klein t shirts at Nordstrom, great quality.",12806,1
12806,I figured I would by via Amazon to save time and money.,12806,1
12806,"Made differently, after washing the material shows its poor quality.",12806,1
12806,Your basically paying high prices for Haynes level t shirts.,12806,1
12806,AVOID.,12806,1
12806,Just went back to Nordstrom to pick up a few more.,12806,1
12807,Way to big,12807,1
12808,I was very excited to get this necklace but when I got it the necklace was already broken & the pendant picture was warped so you can hardly see the cat.,12808,1
12808,Very disappointed,12808,1
12809,The sizes run extremely small.,12809,1
12809,I where a 16 US & the XL fit more like a medium.,12809,1
12809,Also check the return policy because I had to pay for postage to send it back which cost more than the garment.,12809,1
12810,There see through.,12810,1
12810,It would be wonderful if they weren't see through.,12810,1
12811,These bars are extremely long!,12811,1
12811,Too darn long for my nipples.,12811,1
12812,See through!!,12812,1
12812,!,12812,1
12813,Too small.,12813,1
12813,Needs to be better indicated for the coustomer that the jacket is Asian sizes.,12813,1
12814,When i got this hat it was good and useful up untill 1.5months of only having it.,12814,1
12814,It all fell apart on tis own.,12814,1
12814,Basically useless.. Now shopping for a new one.,12814,1
12814,I bought it in june.,12814,1
12814,Definitely not buying this product again,12814,1
12815,Extremely to small,12815,1
12816,This print on this shirt peeled off after only a few washings.,12816,1
12816,It looks terrible now.,12816,1
12816,I was very disappointed as it was a Christmas gift for my husband who loves the show.,12816,1
12816,"We own many shirts that are printed, none have deteriorated the way this did.",12816,1
12817,The hat does not look like the picture.,12817,1
12817,Its way too big around and flat and looks like a flying saucer on my head.,12817,1
12817,I have purchased several Newsboy hats from Amazon and this one bears no resemblance.,12817,1
12817,For $10.00 its probably not worth the hassle of returning.,12817,1
12817,Maybe I can use it as a frisbee.,12817,1
12818,tight at the thighs,12818,1
12819,"Everything about it was bad, material, sizing way small (especially arms), design crooked, didn't like at all.",12819,1
12820,The flower and feather fastener was falling apart when i received it.,12820,1
12820,Half of the feathers had already fallen out and then a few continued to do the same as the evening went on.,12820,1
12820,I do not recommend this product.,12820,1
12821,"Bag is very nice, my son loves it but the bag ripped after 2 months of use.",12821,1
12822,Not happy,12822,1
12823,This blouse runs very small.,12823,1
12823,The color not as shown.,12823,1
12823,Completely different.,12823,1
12823,I ordered in M  and is short everywhere.,12823,1
12823,And now they want me to pay the return??!,12823,1
12823,!,12823,1
12824,Turned colors in one day.,12824,1
12825,Runs extremely small!!,12825,1
12825,"Ordered an XL, had to give to my daughter, her normal size is SMALL",12825,1
12826,Very cheap looking,12826,1
12827,The size chart simply does not match with what real women wear.,12827,1
12827,"Would fit a young girl, but not a woman.",12827,1
12827,Will not purchase again from this seller.,12827,1
12828,"It came almost a month early, which I was very greatful for, but the jacket was two sizes too small.",12828,1
12828,I'm usually a 6/7 so I ordered a 10 but it was tiny.,12828,1
12828,"I tried to return the jacket in exchange for one in a bigger size but I was told I needed to send pictures, which I'm personally not comfortable with.",12828,1
12828,The jacket itself also seemed to be cheaply made seeing as it had a few loose strings on the seams and such.,12828,1
12828,I'm sorry but I would not reccomend this jacket.,12828,1
12829,This is a counterfeit hat.,12829,1
12829,This is not a licensed hat.,12829,1
12829,This is a generic hat with an iron on applied.,12829,1
12829,In no way shape or form is it worth the roughly $30 that I was charged.,12829,1
12829,Do not waste your money on this item.,12829,1
12830,I wish they had negative stars.,12830,1
12830,"My dress showed up first of all
In a yellow envelope.",12830,1
12830,Although there was a plastic bag holding it to the dress was soaking wet!,12830,1
12830,The package was not wet at all just the dress.,12830,1
12830,The weather here has been sunny so I don't understand.,12830,1
12830,Not to mention the dress smelled so nasty!,12830,1
12830,I didn't even get to try the dress on because I was so disgusted by the dress being wet!,12830,1
12830,I was going to use this dress for my bridal shower guess I'll find something new,12830,1
12831,Very cheap looking,12831,1
12832,Fake.,12832,1
12833,Not exactly what I was expecting.,12833,1
12833,"Cheap, pre-formed rubber bracelet.",12833,1
12834,It does NOT fit like the picture.,12834,1
12834,Highly disappointed and dissatisfied.,12834,1
12834,Would like to return.,12834,1
12835,"I expected this to be a flowy, relaxed for shirt I could wear with anything.",12835,1
12835,"I am 5'4"", a 38DD and typically wear an XL shirt.",12835,1
12835,I read the reviews and ordered an XXL just to be safe.,12835,1
12835,It fit me like a medium or small.,12835,1
12835,The arms were tight and it was not as long as I expected.,12835,1
12835,It will go back.,12835,1
12836,It didn't fit at all.,12836,1
12836,Terrible.,12836,1
12837,Sweater arrived all wet.,12837,1
12837,It is also very scratchy and uncomfortable.,12837,1
12837,Nothing like the picture.,12837,1
12837,Very bulky but smaller thank it looks in the picture.,12837,1
12838,Returned due to weird feel of material and awful fit.,12838,1
12838,The material had a filmy residue over it that made it feel clammy and....oily?,12838,1
12839,Short design faded immediately which made shirt look old and dingy.,12839,1
12839,Pants were huge.,12839,1
12840,Not worth it!,12840,1
12840,Doesn't fit at all how it looks in the picture.,12840,1
12841,Truly disappointed after a week of receiving this item it stops working was expecting abit more for my money i have purchased many item's on Amazon this is the first time I made a review of  an item.,12841,1
12841,Sorry but it's true,12841,1
12842,horrible quality and too late to send it back-never wore,12842,1
12843,Didn't come with lace.,12843,1
12843,Not a good fit.,12843,1
12843,"I should have returned it, but I'm horrible at returning things.",12843,1
12844,Received a empty package thanks alot.,12844,1
12845,I did not expect perfection for 8$ but I also thought I would get something wearable.,12845,1
12845,It resembles something from an 80's Halloween costume.,12845,1
12846,I wear a 10/12 in most dress sizes and pants.,12846,1
12846,I checked the size chart and ordered a Large which was listed as a 12/14.,12846,1
12846,The large would probably fit someone who wears a size 4/6.,12846,1
12846,There was no way this wrap dress would close.,12846,1
12846,"If I were wearing a bikini, you would see my full top & bottom with the dress tied shut.",12846,1
12846,Yikes!,12846,1
12846,"Also, I could barely squeeze my arms through the sleeves.",12846,1
12846,My arms aren't fat either.,12846,1
12846,Buyer beware on this one.,12846,1
12846,It came directly from China and was definitely designed for very very slender women.,12846,1
12847,way too small and the zipper was completely crooked.,12847,1
12847,"Also, you can't really tell from the picture but that little fold in the front of the shirt is actually made by them cutting it into a triangle and folding it over on its self and sewing it like that.",12847,1
12847,It is totally ridiculous,12847,1
12848,This is way smaller than their site directs.,12848,1
12848,Also is very uncomfortable.,12848,1
12848,Did not use at all postpartum - waste of money.,12848,1
12849,IT BREAKS EASILY,12849,1
12850,This arrived looking nothing like the picture show.,12850,1
12850,Really dissapointed,12850,1
12851,This dress looks nothing like the picture at all.,12851,1
12851,Very disappointed!,12851,1
12852,Too small,12852,1
12853,I followed the guidelines and it's still too small.,12853,1
12853,"It's not meant for curvy girls (large chest, large butt).",12853,1
12853,"The top corset part fit great, but the leg holes were super narrow and I could not get it to go over my butt/hips from either direction.",12853,1
12853,"Plus the pricing on this is RIDICULOUS, so I'm not certain I'd even be able to exchange it for a larger size.",12853,1
12853,"$15 for a 4x, but like $60+ for other sizes.",12853,1
12853,That's absurd.,12853,1
12854,Somewhat to big,12854,1
12855,Way too long and the band over extends the watch,12855,1
12856,ordered XL it is XS horrible,12856,1
12857,"The problem is its size is so very very small
I ordered the very largest size and got an size 6",12857,1
12858,"The top of the swimsuit fit nicely, but the torso is so long.",12858,1
12858,I have already mailed it back for a refund.,12858,1
12858,Such a shame because the print is beautiful.,12858,1
12859,does not fit well if you have large bust size,12859,1
12860,The item does not come as described.,12860,1
12860,No pockets or anything.,12860,1
12860,Wouldn't recommend buying,12860,1
12861,:(,12861,1
12862,In no way does this skirt look like the advertised picture.,12862,1
12862,"The peplum is so much shorter in person it looks like a weird frill, and the skirt is not at all a mini.",12862,1
12862,"I am 5""8' and the skirt comes to the middle of my knee.",12862,1
12862,Very disappointed.,12862,1
12863,I ordered a medium and it looked like my baby sister's top.,12863,1
12863,I refuse to wear it out.,12863,1
12863,"The black is dull in color, just awful.",12863,1
12864,This suit is made for a child!!,12864,1
12864,Runs extremely small and horrible material!,12864,1
12865,Not at all as long as expected!!!!,12865,1
12865,!,12865,1
12866,Cheap.,12866,1
12867,this product came like something a 4 year could make.,12867,1
12867,It is poorly made.,12867,1
12867,BeforeI open the bag I could see this was not a outfit that was not well made.,12867,1
12867,It has strings coming out of the material.,12867,1
12867,Please do not order anything from this company.,12867,1
12868,Way too small!!,12868,1
12868,The sleeves are like 3/4 length and I can't tie the robe around me.,12868,1
12868,Supposed to be one size...,12868,1
12868,"I'm 5'5"", 140 lbs.",12868,1
12868,I say save your money and don't buy this one!!,12868,1
12868,I'll be returning it.,12868,1
12868,Very disappointed.,12868,1
12869,Very cheaply made,12869,1
12870,How do they fit?,12870,1
12870,Tried this on and it just drooped down like a straight line...was no directions for how to wear them!!!!!!,12870,1
12870,Am not happy!!!!,12870,1
12870,!,12870,1
12871,This Xl fits like a top this is so awful,12871,1
12872,The arms fit in length and are not too tight.,12872,1
12872,The shirt is WAY too short!,12872,1
12872,A lot shorter than the picture makes it seem.,12872,1
12872,It fits like a flowy crop top (if you can imagine that).,12872,1
12872,I am going to be returning this.,12872,1
12872,I am bummed too because the picture looks so cute!,12872,1
12873,As with the rest...the sizes are completely off so unless your a size 0...this won't work..such a waste of my money and a terrible way to start my day.,12873,1
12873,:(,12873,1
12874,"Far too long, looks fairly baggy on me.",12874,1
12874,Disappointing purchase which really thought me about buying clothes on Amazon.,12874,1
12875,"MATERIAL CHEAP , VERY DISAPPOINTING",12875,1
12876,Cheap and way too thin material and I could tell the metal design attachments would come off as soon as I washed it.,12876,1
12877,NOT even blue so so small very unhappy with it,12877,1
12878,the pink heart broke off within 2 days of her wearing it .,12878,1
12879,Awful material!,12879,1
12879,very small!,12879,1
12880,It was too small and I ordered it 2 sizes big.,12880,1
12880,Never again!,12880,1
12881,Can't even give it a star!,12881,1
12881,Horrible!,12881,1
12881,Cheaply made.,12881,1
12881,I did better in sewing class!,12881,1
12881,"I did get a refund, didn't have to return it.",12881,1
12881,"I was even embarrassed,to give it away.",12881,1
12881,.,12881,1
12882,I ordered 4 sizes larger after reading the reviews and it was still to small.,12882,1
12883,Don't want to even give this one star!,12883,1
12883,I purchased this back in January and had it sent to my sister as a late Christmas present.,12883,1
12883,Here I am visiting my sister in June only to find out what was sent to her looks cheap and NOTHING like the picture!,12883,1
12883,I was cheated!,12883,1
12884,Too small and boxy cut,12884,1
12885,Falls apart at the seams have contacted the company and showed them all the stitching coming out of two of the pair that I bought it and they haven't done anything about it and very upset with this company does a photo of the quality product my son turned me onto this type of underwear which I thought would really be good however they fall apart and it appears that maybe they are not made in the United States and somebody stitching doesn't really care about all the make up,12885,1
12886,Top a little small.,12886,1
12886,Bottoms too thin.,12886,1
12886,I kept it for the top but the bottoms... that s*** trash.,12886,1
12886,Good thing about the top is that it's doubled so it has support.,12886,1
12886,Buy a better quality from another seller.,12886,1
12887,The sizing is not even close to being A plus size.,12887,1
12888,Way way way too small.,12888,1
12888,Waste of money.,12888,1
12888,Was supposed to be a fun Valentine's gift.,12888,1
12888,I guess it was still fun because we laughed a lot about how small the penis area was.,12888,1
12888,:),12888,1
12889,Fits way to small and the patches look cheap.,12889,1
12890,Not at all what I expected.,12890,1
12891,Purchased an xxl this wasn't even close to what I expected.,12891,1
12891,This is what I would expect of a large.,12891,1
12892,"When I received it I loved it, ""Grandma"" graving is really good but it is very difficult to get the picture in.",12892,1
12892,"Also Necklace is getting bad, color start to change to black :(",12892,1
12893,"The place where the strap meets the back of the bra is so stiff and scratchy, I'd rather throw it in the trash than wear it again.",12893,1
12893,It otherwise seems great.,12893,1
12894,cheap stitching and materials.,12894,1
12894,The strap fell off while I was wearing it!,12894,1
12895,"This dress was only 10 bucks so I got what I paid for...I'm a plus size girl,but I thought that since it was a ""plus size"" dress,it would accommodate me somewhat...looks like lingerie on me...lol..Oh well, price I pay for being a size 24/26 trying to order a 4x...",12895,1
12896,Shirt side ripped because its really flimsy material.,12896,1
12897,Did not met the expected size color poor quality,12897,1
12898,Awful.,12898,1
12898,..,12898,1
12899,One of these plugs broke during daily wear.,12899,1
12899,I work in an office setting and wear a 12G glass plug in my second ear piercing and was wearing these in my first lobe piercing.,12899,1
12899,"During the day without cause, one of the plugs broke and shattered leaving a very sharp end in my earlobe.",12899,1
12899,Do not buy these plugs.,12899,1
12899,"Not only are they subpar quality (they are not shiny, which indicates a low quality glass that hasn't been polished and shouldn't be worn in freshly healing lobes), they are dangerous.",12899,1
12900,This item does not look like the picture.,12900,1
12900,It looks like a sleeveless sweater.,12900,1
12901,Very cheap plastic tacky beads.,12901,1
12901,Not worth the money.,12901,1
12902,This suit has NO support on top!,12902,1
12902,The bottom of the cups of the bra part weren't even sewn to the rest of the suit!,12902,1
12902,I ordered a size L thinking that would be enough to offer some support for my 34/36 D's but I was wrong!,12902,1
12902,"The rest of the suit fit ok but if the girls are going to fall out, then the rest of the fit doesn't matter.",12902,1
12902,The material seems pretty thin.,12902,1
12902,This is going back for sure!,12902,1
12903,Would never tell any one to buy the dress is a ugly,12903,1
12904,I really liked the look and colors of theses but the balls run quite big.,12904,1
12904,Also the silver one was missing a crystal so I never got to wear it.,12904,1
12904,I wore 1 and when I took it out I noticed the color of the metal had changed color.,12904,1
12904,Not the best quality.,12904,1
12904,I ended up ordering surgical steel ones from another maker also with smaller balls.,12904,1
12904,I have a small nose so the fit was better.,12904,1
12905,Somewhat small,12905,1
12906,The reviews said it ran large.,12906,1
12906,So I ordered a small instead of my usual medium and I could get barely get it over my head.,12906,1
12906,The skirt was stuck together when I received it and when I pulled it apart the color was removed from some of the fabric.,12906,1
12906,The bodice of the dress is stiff and very itchy.,12906,1
12906,It is blatantly cheap and the cape  has a very small neck hole.,12906,1
12906,I will be returning this item.,12906,1
12906,I included pictures of the front and back.,12906,1
12907,Way to small,12907,1
12908,dont but,12908,1
12909,"Right size, but it did not fit the person.",12909,1
12909,Could not send back.,12909,1
12909,Lost more money then I would like to.,12909,1
12909,Not getting clothing online again!!,12909,1
12909,!,12909,1
12910,Took five and a half weeks to receive.,12910,1
12910,Color is pretty but not as pictured and the XXL is about the size of a medium.,12910,1
12911,No sparkle.,12911,1
12911,Not 100% sure it's authentic.,12911,1
12911,Very disappointed.,12911,1
12912,I read the reviews and so got a size larger than I typically wear.,12912,1
12912,This shirt was so tiny!,12912,1
12912,I got a XXL and it fit like a medium.,12912,1
12912,"No point in ordering it if you wear a L or XL normally, unless you wan it skin tight and to have the text streatched to the max.",12912,1
12913,It too small,12913,1
12914,The description said red.,12914,1
12914,I got bright pink.,12914,1
12914,Not what I wanted.,12914,1
12915,Do not buy this dress.,12915,1
12915,The material is cheap and runs small.,12915,1
12915,Wasted my money on the return postage.,12915,1
12916,This shirt was WAY smaller than expected.,12916,1
12917,Do I need to say more,12917,1
12918,Looks nicer in photo,12918,1
